"","pitcher","pitch_type","pitcher_name","diff2","active_spin","axis","p_throws","ball_angle","vMove","vMove_trans","hMove","Pitches","Whiff","Swing","Whiff_p","GB_p","FB_p","Velocity","RP_z","RP_x","VAA","release_angle_x","release_angle_z","Spin","bat_speed_diff","Zone_loc","Extension","Zone_loc_sd","EV","LA","Height","Pitches_total"
"322",666157,"FF","Lodolo, Nick",0.316851083122168,0.987958853081063,64.0816778674002,"L",18.4118601747815,9.83580524344569,241.403637539048,17.3002247191011,801,80,348,0.0998751560549313,0.366666666666667,0.35,94.1413233458177,5.54555555555556,3.54554307116105,-5.14590851249113,5.34254271943146,-1.40680377094506,2346.50436953808,0.811831427740692,0.846104868913858,6.20961298377029,0.576055387084232,88.68,17.4833333333333,78,1864
"323",666159,"FF","Manning, Matt",6.37835278424556,0.936927234855386,18.1214342828407,"R",46.8298578199052,17.5677725118483,971.225502747652,3.41061611374408,211,23,108,0.109004739336493,0.256410256410256,0.487179487179487,93.8454976303317,5.51739336492891,-1.62047393364929,-4.65235595257787,-2.09142648733689,-2.2653144802292,2228.82938388626,-0.327498827275751,1.00654028436019,6.87156398104265,0.671339011683023,90.4897435897436,21.6666666666667,78,438
"324",666171,"FF","Zeferjahn, Ryan",4.83936660645508,0.922420772005002,29.5495223335043,"R",37.7567567567568,15.2497297297297,691.558864028642,6.45081081081081,74,13,35,0.175675675675676,0.466666666666667,0.4,97.3054054054054,5.79594594594595,-2.0877027027027,-4.51952757148322,-2.51645719465101,-2.10899731651252,2104.54054054054,-0.553994753661645,0.775540540540541,6.57837837837838,0.662912093372439,88.18,14.1333333333333,77,208
"325",666200,"FF","Luzardo, Jesús",3.31398714128776,0.976650174189984,46.3840997763324,"L",39.7775175644028,15.2540515222482,692.029330102307,13.0597658079625,427,22,198,0.0515222482435597,0.290697674418605,0.465116279069767,95.1847775175644,6.03051522248244,2.27051522248244,-5.16694405008643,3.69328775645769,-2.48871696811572,2207.81967213115,0.186763756156194,0.946861826697892,5.6943793911007,0.651043573337798,90.9744186046512,22.6511627906977,72,1083
"326",666201,"FF","Manoah, Alek",8.71140708083798,0.817304848268153,26.7444509424444,"R",40.8376146788991,16.2209174311927,802.012233228625,4.94201834862385,109,15,44,0.137614678899083,0.352941176470588,0.411764705882353,93.3376146788991,5.94798165137615,-2.32577981651376,-4.89632369822072,-2.66813082485901,-2.23309078399359,2396.7247706422,-1.57818584672456,0.959724770642202,6.90917431192661,0.697007437544138,89.2411764705882,19.5882352941176,78,394
"327",666204,"FF","Jiménez, Dany",1.09528864057239,0.929835585047763,22.9908391207338,"R",60.7562130177515,17.4532544378698,956.10019762691,6.48710059171598,169,7,57,0.0414201183431953,0.416666666666667,0.416666666666667,92.4733727810651,6.37745562130177,-0.417159763313609,-5.31676830740756,-0.969516603300205,-2.75454800855974,2179.12426035503,-0.711415115711193,1.01343195266272,5.75502958579882,0.729756194884942,90.5,11.9565217391304,73,450
"328",666205,"FF","Muller, Kyle",10.5683242739657,0.760410217415547,16.1943432830687,"L",53.0421188630491,15.8533333333333,759.083268518187,1.57922480620155,387,46,215,0.118863049095607,0.397590361445783,0.337349397590361,92.5968992248062,6.59328165374677,1.40785529715762,-5.86904993888299,1.51653319585164,-3.03898027907931,2370.65544041451,0.893939552843297,0.896770025839793,6.62428940568475,0.617381363091732,90.9915662650602,15.2289156626506,79,725
"329",666214,"FF","Wentz, Joey",2.22371860445855,0.949193111081232,28.640692423766,"L",51.3011185682327,17.3704697986577,945.252325970106,7.9055033557047,447,38,217,0.0850111856823266,0.317073170731707,0.439024390243902,93.6677852348993,6.48270693512304,0.949776286353468,-5.49255352750129,1.80162706071952,-3.0508280324039,2236.31614349776,0.604063699047966,0.898680089485459,6.46778523489933,0.62890808865436,91.0707317073171,21.8536585365854,77,1224
"330",666277,"FF","Soriano, George",9.12966915776801,0.809955862793664,51.0272753586351,"R",19.8973094170404,11.2337219730942,332.090774345221,8.95103139013453,223,18,92,0.0807174887892377,0.285714285714286,0.485714285714286,94.1,5.12345291479821,-1.68152466367713,-4.41990774851543,-2.62719236265649,-0.963901369031197,2123.5201793722,-0.121251140746002,0.786502242152466,6.37578475336323,0.557317706425923,87.5371428571429,21.5428571428571,74,519
"331",666720,"FF","Rodríguez, Yerry",5.20913690134751,0.94607204413944,47.9216680708393,"R",27.8196850393701,13.5987401574803,525.287203412989,11.4170078740157,254,21,113,0.0826771653543307,0.444444444444444,0.277777777777778,96.3051181102362,5.73228346456693,-1.90149606299213,-4.80438134859976,-2.75671355916083,-1.99942804404973,2436.80708661417,-0.516296786851771,0.888464566929134,6.59527559055118,0.638302161156582,89.9142857142857,6.74285714285714,74,438
